timestamp,weight,weight_status,weight_status_score,is_stable,wagon_event,wagon_event_conf,wagon_event_secondary,wagon_event_conf_secondary,ocr_detection_side1,ocr_detection_side2,rake_direction
2026-03-14 15:30:36,0,others,0.532,FALSE,single_wagon,0.9991938472,single_wagon,0.9999966621,,,inwards
2026-03-14 15:30:36,0,others,0.532,FALSE,single_wagon,0.9991938472,single_wagon,0.9999958277,,,inwards
2026-03-14 15:30:37,0,others,0.532,FALSE,single_wagon,0.9998273849,single_wagon,0.9999958277,,,inwards
2026-03-14 15:30:37,0,others,0.538,FALSE,single_wagon,0.9999006987,single_wagon,0.9999958277,,,inwards
2026-03-14 15:30:37,0,others,0.516,FALSE,single_wagon,0.9999006987,single_wagon,0.9999939203,,,inwards
2026-03-14 15:30:37,0,others,0.516,FALSE,single_wagon,0.9998623133,single_wagon,0.9999938011,,,inwards
2026-03-14 15:30:37,0,others,0.509,FALSE,single_wagon,0.9998623133,single_wagon,0.9999938011,,,inwards
2026-03-14 15:30:37,0,others,0.509,FALSE,single_wagon,0.9998520613,single_wagon,0.9999932051,,,inwards
2026-03-14 15:30:37,0,,0.482,FALSE,single_wagon,0.9998520613,single_wagon,0.9999932051,,,inwards
2026-03-14 15:30:37,0,,0.482,FALSE,single_wagon,0.9996763468,single_wagon,0.9999916553,,,inwards
2026-03-14 15:30:37,0,,0.491,FALSE,single_wagon,0.9994778037,single_wagon,0.9999916553,,,inwards
2026-03-14 15:30:37,0,,0.476,FALSE,single_wagon,0.9994778037,single_wagon,0.9999911785,,,inwards
2026-03-14 15:30:37,0,,0.476,FALSE,single_wagon,0.9994499087,single_wagon,0.9999933243,,,inwards
2026-03-14 15:30:37,0,others,0.723,FALSE,single_wagon,0.9994499087,single_wagon,0.9999933243,,,inwards
2026-03-14 15:30:37,0,,0.348,FALSE,single_wagon,0.9997301698,single_wagon,0.9999918938,,,inwards
2026-03-14 15:30:37,0,,0.348,FALSE,single_wagon,0.9997301698,single_wagon,0.9999930859,,,inwards
2026-03-14 15:30:37,0,,0.426,FALSE,single_wagon,0.9995972514,single_wagon,0.9999901056,,,inwards
2026-03-14 15:30:37,0,others,0.831,FALSE,single_wagon,0.9995972514,single_wagon,0.9999901056,,,inwards
2026-03-14 15:30:37,0,others,0.831,FALSE,single_wagon,0.9995972514,single_wagon,0.9999334812,,,inwards
2026-03-14 15:30:38,0,weighing---,0.88,FALSE,single_wagon,0.9998818636,single_wagon,0.9999334812,,,inwards
2026-03-14 15:30:38,0,weighing---,0.88,FALSE,single_wagon,0.9999284744,single_wagon,0.9999150038,,,inwards
2026-03-14 15:30:38,0,weighing---,0.875,FALSE,single_wagon,0.9998859167,single_wagon,0.9999150038,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.92,FALSE,single_wagon,0.9998859167,single_wagon,0.999863863,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.92,FALSE,single_wagon,0.9998978376,single_wagon,0.999863863,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.91,FALSE,single_wagon,0.9998978376,single_wagon,0.9997813106,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.91,FALSE,single_wagon,0.9999115467,single_wagon,0.9996829033,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.912,FALSE,single_wagon,0.9999115467,single_wagon,0.9996829033,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.912,FALSE,single_wagon,0.9999928474,single_wagon,0.9998749495,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.912,FALSE,single_wagon,0.9999928474,single_wagon,0.9995540977,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.912,FALSE,single_wagon,0.9999759197,single_wagon,0.9995540977,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.911,FALSE,single_wagon,0.9994167089,single_wagon,0.9997076392,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.911,FALSE,single_wagon,0.9994167089,single_wagon,0.9997076392,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.911,FALSE,single_wagon,0.9998027682,single_wagon,0.9982413054,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.913,FALSE,single_wagon,0.9999861717,single_wagon,0.9991986156,,,inwards
2026-03-14 15:30:38,0,weighing_over,0.914,FALSE,single_wagon,0.9999861717,single_wagon,0.9991986156,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.914,FALSE,single_wagon,0.9998102784,single_wagon,0.9927203655,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.913,FALSE,single_wagon,0.9996697903,single_wagon,0.9770027399,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.912,FALSE,single_wagon,0.9995192289,single_wagon,0.9770027399,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.912,FALSE,single_wagon,0.9995192289,single_wagon,0.9886845946,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.912,FALSE,single_wagon,0.9987524748,single_wagon,0.9886845946,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.912,FALSE,single_wagon,0.9987524748,single_wagon,0.9623768926,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.912,FALSE,single_wagon,0.9987524748,single_wagon,0.9839721918,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.912,FALSE,single_wagon,0.999782145,single_wagon,0.9839721918,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.91,FALSE,single_wagon,0.999787271,single_wagon,0.9839721918,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.911,FALSE,single_wagon,0.999787271,single_wagon,0.9968103766,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.911,FALSE,single_wagon,0.9988614321,single_wagon,0.9978635907,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.91,FALSE,single_wagon,0.9988614321,single_wagon,0.9978635907,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.91,FALSE,single_wagon,0.9987051487,single_wagon,0.999247849,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.91,FALSE,single_wagon,0.9990004897,single_wagon,0.9985079169,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.91,FALSE,single_wagon,0.9990004897,single_wagon,0.9985079169,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.91,FALSE,single_wagon,0.9979519248,single_wagon,0.9882334471,,,inwards
2026-03-14 15:30:39,0,weighing_over,0.91,FALSE,single_wagon,0.9979519248,single_wagon,0.9882334471,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.91,FALSE,single_wagon,0.9975341558,single_wagon,0.9958783388,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.909,FALSE,single_wagon,0.9996102452,single_wagon,0.9958783388,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.902,FALSE,single_wagon,0.9996102452,single_wagon,0.9960915446,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.902,FALSE,single_wagon,0.9989948869,single_wagon,0.9987971783,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.9989948869,single_wagon,0.9987971783,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.9993613362,single_wagon,0.9992606044,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.904,FALSE,single_wagon,0.9993613362,single_wagon,0.9992606044,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.904,FALSE,single_wagon,0.9994834661,single_wagon,0.9988197684,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.904,FALSE,single_wagon,0.9994834661,single_wagon,0.9988197684,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.9997147918,single_wagon,0.9956407547,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.9997147918,single_wagon,0.9984723926,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.999334991,single_wagon,0.9984723926,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.904,FALSE,single_wagon,0.999604404,single_wagon,0.9984723926,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.999604404,single_wagon,0.9976739287,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.999324441,single_wagon,0.9980245829,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.999324441,single_wagon,0.9942301512,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.9992823005,single_wagon,0.9942301512,,,inwards
2026-03-14 15:30:40,0,weighing_over,0.903,FALSE,single_wagon,0.9992823005,single_wagon,0.9942301512,,,inwards
2026-03-14 15:30:41,0,weighing_over,0.903,FALSE,single_wagon,0.9973137975,single_wagon,0.992292285,,,inwards
2026-03-14 15:30:41,0,weighing_over,0.903,FALSE,single_wagon,0.9983597398,single_wagon,0.992292285,,,inwards
2026-03-14 15:30:41,0,weighing_over,0.903,FALSE,single_wagon,0.9983597398,single_wagon,0.9968816042,,,inwards
2026-03-14 15:30:41,0,weighing_over,0.903,FALSE,single_wagon,0.9962157607,single_wagon,0.9971918464,,,inwards
2026-03-14 15:30:41,0,others,0.808,FALSE,single_wagon,0.9962157607,single_wagon,0.9971918464,,,inwards
2026-03-14 15:30:41,0,others,0.808,FALSE,single_wagon,0.9991619587,single_wagon,0.9983258843,,,inwards
2026-03-14 15:30:41,0,others,0.529,FALSE,single_wagon,0.9991619587,single_wagon,0.9983258843,,,inwards
2026-03-14 15:30:41,0,others,0.529,FALSE,single_wagon,0.9986592531,single_wagon,0.9978913665,,,inwards
2026-03-14 15:30:41,0,others,0.526,FALSE,single_wagon,0.9986592531,single_wagon,0.9978913665,,,inwards
2026-03-14 15:30:41,0,others,0.526,FALSE,single_wagon,0.9978545308,single_wagon,0.9972156286,,,inwards
2026-03-14 15:30:41,0,others,0.532,FALSE,single_wagon,0.9978545308,single_wagon,0.9972156286,,,inwards
2026-03-14 15:30:41,0,others,0.532,FALSE,single_wagon,0.9983110428,single_wagon,0.9948765635,,,inwards
2026-03-14 15:30:41,0,others,0.511,FALSE,single_wagon,0.9995551705,single_wagon,0.9948765635,,,inwards
2026-03-14 15:30:41,0,others,0.51,FALSE,single_wagon,0.9995551705,single_wagon,0.9972955585,,,inwards
2026-03-14 15:30:41,0,others,0.51,FALSE,single_wagon,0.9995551705,single_wagon,0.9976837635,,,inwards
2026-03-14 15:30:41,0,others,0.515,FALSE,single_wagon,0.9988609552,single_wagon,0.9976837635,,,inwards
2026-03-14 15:30:41,0,others,0.515,FALSE,single_wagon,0.9993540645,single_wagon,0.9989939332,,,inwards
2026-03-14 15:30:41,0,others,0.51,FALSE,single_wagon,0.9993540645,single_wagon,0.9989939332,,,inwards
2026-03-14 15:30:41,0,others,0.51,FALSE,single_wagon,0.9996768236,single_wagon,0.9991967082,,,inwards
2026-03-14 15:30:42,0,others,0.525,FALSE,single_wagon,0.9996768236,single_wagon,0.9991967082,,,inwards
2026-03-14 15:30:42,0,others,0.525,FALSE,single_wagon,0.999874115,single_wagon,0.9996399879,,,inwards
2026-03-14 15:30:42,0,others,0.519,FALSE,single_wagon,0.9998935461,single_wagon,0.999628067,,,inwards
2026-03-14 15:30:42,0,others,0.53,FALSE,single_wagon,0.9998935461,single_wagon,0.999628067,,,inwards
2026-03-14 15:30:42,0,others,0.53,FALSE,single_wagon,0.999979496,single_wagon,0.999628067,,,inwards
2026-03-14 15:30:42,0,others,0.584,FALSE,single_wagon,0.999979496,single_wagon,0.9986978769,,,inwards
2026-03-14 15:30:42,0,others,0.584,FALSE,single_wagon,0.9999865294,single_wagon,0.9995192289,,,inwards
2026-03-14 15:30:42,0,others,0.584,FALSE,single_wagon,0.9999865294,single_wagon,0.9995192289,,,inwards
2026-03-14 15:30:42,0,others,0.584,FALSE,single_wagon,0.9999791384,single_wagon,0.9995192289,,,inwards
2026-03-14 15:30:42,0,others,0.582,FALSE,single_wagon,0.9999791384,single_wagon,0.9997324347,,,inwards
2026-03-14 15:30:42,0,others,0.582,FALSE,single_wagon,0.9999679327,single_wagon,0.9995748401,,,inwards
2026-03-14 15:30:42,0,others,0.576,FALSE,single_wagon,0.9999679327,single_wagon,0.9995748401,,,inwards
2026-03-14 15:30:42,0,others,0.576,FALSE,single_wagon,0.9999570847,single_wagon,0.9993334413,,,inwards
2026-03-14 15:30:42,0,others,0.573,FALSE,single_wagon,0.9999570847,single_wagon,0.9993334413,,,inwards
2026-03-14 15:30:42,0,others,0.573,FALSE,single_wagon,0.9999386072,single_wagon,0.9999388456,,,inwards
2026-03-14 15:30:42,0,others,0.565,FALSE,single_wagon,0.9999661446,single_wagon,0.9998220801,,,inwards
2026-03-14 15:30:42,0,others,0.562,FALSE,single_wagon,0.9999661446,single_wagon,0.9998220801,,,inwards
2026-03-14 15:30:42,0,others,0.562,FALSE,single_wagon,0.9999661446,single_wagon,0.9999419451,,,inwards
2026-03-14 15:30:43,0,others,0.562,FALSE,single_wagon,0.9999690056,single_wagon,0.9999419451,,,inwards
2026-03-14 15:30:43,0,,0.45,FALSE,single_wagon,0.9999675751,single_wagon,0.9998409748,,,inwards
2026-03-14 15:30:43,0,weighing---,0.863,FALSE,single_wagon,0.999968648,single_wagon,0.9998409748,,,inwards
2026-03-14 15:30:43,0,weighing---,0.862,FALSE,single_wagon,0.999968648,single_wagon,0.9999688864,,,inwards
2026-03-14 15:30:43,0,weighing---,0.862,FALSE,single_wagon,0.999971509,single_wagon,0.9999688864,,,inwards
2026-03-14 15:30:43,0,weighing_over,0.91,FALSE,single_wagon,0.999971509,single_wagon,0.9999127388,,,inwards
2026-03-14 15:30:43,0,weighing_over,0.91,FALSE,single_wagon,0.999971509,single_wagon,0.9999572039,,,inwards
2026-03-14 15:30:43,0,weighing_over,0.91,FALSE,single_wagon,0.9999536276,single_wagon,0.9999572039,,,inwards
2026-03-14 15:30:43,0,weighing_over,0.905,FALSE,single_wagon,0.9999643564,single_wagon,0.9999572039,,,inwards
2026-03-14 15:30:43,0,others,0.921,FALSE,single_wagon,0.9999643564,single_wagon,0.9999101162,,,inwards
2026-03-14 15:30:43,0,others,0.921,FALSE,single_wagon,0.9999724627,single_wagon,0.9998546839,,,inwards
2026-03-14 15:30:43,0,others,0.923,FALSE,single_wagon,0.9999724627,single_wagon,0.9998546839,,,inwards
2026-03-14 15:30:43,0,others,0.923,FALSE,single_wagon,0.9999736547,single_wagon,0.9997965693,,,inwards
2026-03-14 15:30:43,0,others,0.924,FALSE,single_wagon,0.9999736547,single_wagon,0.9997965693,,,inwards
2026-03-14 15:30:43,0,others,0.924,FALSE,single_wagon,0.999969244,single_wagon,0.9998619556,,,inwards
2026-03-14 15:30:43,0,others,0.923,FALSE,single_wagon,0.9998350143,single_wagon,0.9998811483,,,inwards
2026-03-14 15:30:43,0,others,0.921,FALSE,single_wagon,0.9998350143,single_wagon,0.9998811483,,,inwards
2026-03-14 15:30:43,0,others,0.921,FALSE,single_wagon,0.9998720884,single_wagon,0.9999895096,,,inwards
2026-03-14 15:30:44,0,others,0.922,FALSE,single_wagon,0.9488056302,single_wagon,0.9999895096,,,inwards
2026-03-14 15:30:44,0,others,0.922,FALSE,single_wagon,0.9488056302,single_wagon,0.9998592138,,,inwards
2026-03-14 15:30:44,0,weighing---,0.875,FALSE,single_wagon,0.8785643578,single_wagon,0.9988842607,,,inwards
2026-03-14 15:30:44,0,weighing---,0.875,FALSE,single_wagon,0.9743093848,single_wagon,0.9988842607,,,inwards
2026-03-14 15:30:44,0,weighing---,0.877,FALSE,single_wagon,0.9743093848,single_wagon,0.9962112904,,,inwards
2026-03-14 15:30:44,0,weighing---,0.877,FALSE,single_wagon,0.9970647693,single_wagon,0.9945806861,,,inwards
2026-03-14 15:30:44,0,weighing---,0.883,FALSE,single_wagon,0.9970647693,single_wagon,0.9945806861,,,inwards
2026-03-14 15:30:44,0,weighing---,0.883,FALSE,single_wagon,0.9985358715,single_wagon,0.9469900131,,,inwards
2026-03-14 15:30:44,0,weighing---,0.882,FALSE,single_wagon,0.9985358715,single_wagon,0.9469900131,,,inwards
2026-03-14 15:30:44,0,weighing---,0.882,FALSE,single_wagon,0.9023855925,single_wagon,0.9541430473,,,inwards
2026-03-14 15:30:44,0,weighing---,0.884,FALSE,single_wagon,0.9735880494,single_wagon,0.9541430473,,,inwards
2026-03-14 15:30:44,0,weighing---,0.883,FALSE,single_wagon,0.9735880494,single_wagon,0.9824601412,,,inwards
2026-03-14 15:30:44,0,weighing---,0.883,FALSE,single_wagon,0.9735880494,single_wagon,0.9887955189,,,inwards
2026-03-14 15:30:44,0,weighing---,0.883,FALSE,single_wagon,0.9931654334,single_wagon,0.9887955189,,,inwards
2026-03-14 15:30:44,0,weighing---,0.884,FALSE,single_wagon,0.9686472416,single_wagon,0.9982261062,,,inwards
2026-03-14 15:30:44,0,weighing---,0.887,FALSE,single_wagon,0.9686472416,single_wagon,0.9982261062,,,inwards
2026-03-14 15:30:44,0,weighing---,0.887,FALSE,single_wagon,0.9768461585,single_wagon,0.9910954237,,,inwards
2026-03-14 15:30:45,0,weighing---,0.887,FALSE,single_wagon,0.9768461585,single_wagon,0.9910954237,,,inwards
2026-03-14 15:30:45,0,weighing---,0.887,FALSE,single_wagon,0.8698972464,single_wagon,0.9660866857,,,inwards
2026-03-14 15:30:45,0,weighing---,0.886,FALSE,single_wagon,0.63103652,single_wagon,0.9660866857,,,inwards
2026-03-14 15:30:45,0,weighing---,0.771,FALSE,single_wagon,0.63103652,single_wagon,0.9393883944,,,inwards
2026-03-14 15:30:45,0,weighing---,0.771,FALSE,wagon_switch,0.7806870341,single_wagon,0.9393883944,,,inwards
2026-03-14 15:30:45,0,weighing---,0.884,FALSE,wagon_switch,0.7806870341,single_wagon,0.8616600037,,,inwards
2026-03-14 15:30:45,0,weighing---,0.884,FALSE,wagon_switch,0.7806870341,single_wagon,0.6984348893,,,inwards
2026-03-14 15:30:45,0,weighing---,0.884,FALSE,wagon_switch,0.9526098371,single_wagon,0.6984348893,,,inwards
2026-03-14 15:30:45,0,weighing---,0.876,FALSE,wagon_switch,0.8327026367,single_wagon,0.6984348893,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.904,FALSE,wagon_switch,0.8327026367,wagon_switch,0.992626369,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.904,FALSE,wagon_switch,0.7997738719,wagon_switch,0.9823386073,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.911,FALSE,wagon_switch,0.7997738719,wagon_switch,0.9823386073,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.911,FALSE,wagon_switch,0.9493152499,wagon_switch,0.9961102605,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.911,FALSE,wagon_switch,0.9493152499,wagon_switch,0.9961102605,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.911,FALSE,wagon_switch,0.9885335565,wagon_switch,0.9955672622,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.91,FALSE,wagon_switch,0.9885335565,wagon_switch,0.9974637032,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.91,FALSE,wagon_switch,0.9997039437,wagon_switch,0.9974637032,,,inwards
2026-03-14 15:30:45,0,weighing_over,0.91,FALSE,wagon_switch,0.9997039437,wagon_switch,0.9974637032,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.91,FALSE,wagon_switch,0.9998816252,wagon_switch,0.9998294115,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.909,FALSE,wagon_switch,0.9998816252,wagon_switch,0.9998294115,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.909,FALSE,wagon_switch,0.9999508858,wagon_switch,0.9999411106,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9999502897,wagon_switch,0.9999411106,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9999502897,wagon_switch,0.9998449087,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9999502897,wagon_switch,0.9998449087,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9999551773,wagon_switch,0.9984241724,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9999551773,wagon_switch,0.9984241724,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9998165965,wagon_switch,0.9975683093,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9998165965,wagon_switch,0.9975683093,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.911,FALSE,wagon_switch,0.9986643791,wagon_switch,0.9858593345,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.91,FALSE,wagon_switch,0.9986643791,wagon_switch,0.9858593345,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.91,FALSE,wagon_switch,0.996815145,wagon_switch,0.9946225882,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.91,FALSE,wagon_switch,0.9994364381,wagon_switch,0.9946225882,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.91,FALSE,wagon_switch,0.9994364381,wagon_switch,0.9856361151,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.907,FALSE,wagon_switch,0.9994364381,wagon_switch,0.9856361151,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.907,FALSE,wagon_switch,0.9972413778,wagon_switch,0.9356754422,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.906,FALSE,wagon_switch,0.9996911287,wagon_switch,0.9803221822,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.907,FALSE,wagon_switch,0.9996911287,wagon_switch,0.9803221822,,,inwards
2026-03-14 15:30:46,0,weighing_over,0.907,FALSE,wagon_switch,0.9996911287,wagon_switch,0.5964077711,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.907,FALSE,wagon_switch,0.997228682,wagon_switch,0.5964077711,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.907,FALSE,wagon_switch,0.9247376919,wagon_switch,0.5964077711,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.907,FALSE,wagon_switch,0.9247376919,single_wagon,0.5124287009,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.907,FALSE,wagon_switch,0.886597693,single_wagon,0.7665401101,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.906,FALSE,wagon_switch,0.886597693,single_wagon,0.7665401101,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.906,FALSE,wagon_switch,0.8592780828,single_wagon,0.7665401101,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.906,FALSE,wagon_switch,0.8592780828,single_wagon,0.9766340852,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.906,FALSE,wagon_switch,0.9701584578,single_wagon,0.9981769323,,,inwards
2026-03-14 15:30:47,0,weighing_over,0.906,FALSE,wagon_switch,0.9701584578,single_wagon,0.9981769323,,,inwards
2026-03-14 15:30:47,0,others,0.819,FALSE,wagon_switch,0.5652279258,single_wagon,0.9981769323,,,inwards
2026-03-14 15:30:47,0,others,0.531,FALSE,wagon_switch,0.5652279258,single_wagon,0.9972407818,,,inwards
2026-03-14 15:30:47,0,others,0.531,FALSE,wagon_switch,0.6270352602,single_wagon,0.9887776971,,,inwards
2026-03-14 15:30:47,0,others,0.561,FALSE,wagon_switch,0.6270352602,single_wagon,0.9887776971,,,inwards
2026-03-14 15:30:47,0,others,0.561,FALSE,single_wagon,0.6762439609,single_wagon,0.9887776971,,,inwards
2026-03-14 15:30:47,0,others,0.557,FALSE,single_wagon,0.6762439609,single_wagon,0.9796369672,,,inwards
2026-03-14 15:30:47,0,others,0.557,FALSE,single_wagon,0.5248031616,single_wagon,0.984836638,,,inwards
2026-03-14 15:30:47,0,others,0.834,FALSE,single_wagon,0.5248031616,single_wagon,0.9949424863,,,inwards
2026-03-14 15:30:47,0,others,0.839,FALSE,single_wagon,0.8909054399,single_wagon,0.9949424863,,,inwards
2026-03-14 15:30:47,0,others,0.839,FALSE,single_wagon,0.8909054399,single_wagon,0.9926711321,,,inwards
2026-03-14 15:30:48,0,others,0.652,FALSE,single_wagon,0.9615234137,single_wagon,0.9926711321,,,inwards
